case_id,asmo,asmo_sent_id,sentence_id,para_id,judge,text,role,align,agree,outcome,ackn
1.34,21,85,71,12,hobhouse,First it must assess the value of the defendant 's proceeds of drug trafficking : s .4 ( 1 ) .,BACKGROUND,010,NONE,NONE,NONE
1.34,21,86,72,12,hobhouse,"Secondly the court must decide whether the defendant has satisfied it that the amount which might be realised at the time the confiscation order is made is less than the value of the proceeds and , if it is so satisfied , then the order to be made is restricted to the lesser sum : s .4 ( 3 ) .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,87,73,12,hobhouse,"The decision whether the defendant has benefited from drug trafficking and , if he has , the assessment of the value of those proceeds is to be made by the Crown Court making certain assumptions : s .2 .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,88,74,12,hobhouse,"These are , broadly , that , unless shown to be incorrect in the defendant 's case , any property or money received by the defendant or any expenditure of the defendant , during the period of six years ending with the institution of the criminal proceedings against him represent the proceeds of drug trafficking .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,89,75,12,hobhouse,"The inquiry is therefore a historical one extending back six or more years and requires the drug trafficker to show that there were , over this period , sources other than drug trafficking for his expenditure and acquisition or accumulation of wealth .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,91,76,13,hobhouse,The question of the amount that might be realised at the time the confiscation order is made involves a different exercise .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,92,77,13,hobhouse,It is an exercise to be undertaken as at the date of the making of the confiscation order .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,93,78,13,hobhouse,"By s .5 ( 3 ) , the amount is the value at that time of the realisable property of the defendant together with the value at that time of any gift "" caught "" by the Act .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,94,79,13,hobhouse,"It thus has to take into account as well property which , maybe , is no longer held by the defendant . """,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,95,80,13,hobhouse,"Realisable property "" is defined in s .5 ( 1 ) as meaning any property "" held "" by the defendant and any property held by a person to whom the defendant has directly or indirectly made a gift caught by the Act .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,96,81,13,hobhouse,"Property is defined so as to have an all embracing meaning and property is "" held "" by any person if "" he holds any interest in it "" : s .38 ( 7 ) .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,97,82,13,hobhouse,"A gift is "" caught "" by the Act if it was made by the defendant at any time during the six year period or , if made by him at some other time , if it has been shown to have been , or to represent , the proceeds of drug trafficking : s .5 ( 9 ) .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,98,83,13,hobhouse,The presumptions in s .2 ( 3 ) do not apply to s .5 .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,99,84,13,hobhouse,"The effect of sections 4 and 5 is that the amount that might be realised at the time the confiscation order is made is to be the market value of the property held by the defendant or donee or , where another also has an interest in that property , the market value of the defendant 's or donee 's beneficial interest in the relevant property : s .5 ( 4 ) .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,100,85,13,hobhouse,"As stated previously , the burden of proof is upon the defendant to satisfy the Crown Court that this amount is less than the value of the proceeds .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,101,86,13,hobhouse,"If he fails to do so the result is simply that the confiscation order is made in the sum that is equal to the value of the defendant 's benefit as assessed , reflecting the presumptions which have been made against him .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,103,87,14,hobhouse,"All the requirements of sections 1 to 4 are to be performed by the Judge of the Crown Court for the purpose of his discharging his duty to make a confiscation order against the convicted defendant in the criminal proceedings and deciding as between the prosecution and the defendant whether he has benefited from drug trafficking and , if so , in what sum to make a confiscation order .",BACKGROUND,010,NONE,NONE,NONE
1.34,21,104,88,14,hobhouse,S .3 and the Crown Court Rules provide for a procedure to be followed involving the service of statements by the prosecutor and the defendant in order to reduce the area of dispute .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,105,89,14,hobhouse,S .3 ( 2 ) requires the defendant to particularise what he will rely on in disputing any allegation in the prosecutor 's statement and if the defendant fails to do so he may be treated as having accepted the allegation .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,106,90,14,hobhouse,"S .4 provides that the Crown Court may issue a certificate giving the court 's opinion as to any matter about which it was satisfied , relevant to its determination of the amount that might be realised at the time the confiscation was made and the court shall issue such a certificate if it has been satisfied that the amount which might be so realised was less than the amount which it has assessed to be the value of the defendant 's proceeds of drug trafficking .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,107,91,14,hobhouse,Nothing in sections 1 to 4 or the Crown Court Rules makes any reference to any right of any other person to intervene or be heard in the Crown Court in any way in connection with these matters .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,109,92,15,hobhouse,Sections 6 to 13 and 15 to 18 deal with the enforcement of confiscation orders .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,110,93,15,hobhouse,S .6 gives the Crown Court and the Magistrates ' Courts powers similar to those they have in relation to fines .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,111,94,15,hobhouse,Sections 7 to 13 confer powers on the High Court as part of its civil jurisdiction .,BACKGROUND,010,NONE,NONE,NONE
1.34,21,112,95,15,hobhouse,They are of two types .,NONE,NONE,NONE,NONE,NONE
1.34,21,113,96,15,hobhouse,"Under sections 7 to 10 , restraint and charging orders may be made to preserve property belonging or deemed to belong to the defendant ; the definition in s .5 ( 1 ) of "" realisable property "" is used .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,114,97,15,hobhouse,The jurisdiction commences at the time when criminal proceedings are instituted in England or Wales against a defendant for a drug trafficking offence and there is reasonable cause to believe that the defendant has benefited from drug trafficking .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,115,98,15,hobhouse,"The jurisdiction subsists until the proceedings have been concluded , an expression which is broadly defined in s .38 ( 12 ) so as to include any pending proceedings up to the complete satisfaction of any confiscation order that may have been made .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,116,99,15,hobhouse,"Under s .8 , the High Court may prohibit any person from dealing with any realisable property .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,117,100,15,hobhouse,S .8 ( 4 ) expressly requires that a restraint order shall be applied for ex parte by the prosecutor to a judge in chambers and that the order shall provide for notice to be given to persons affected by the order .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,118,101,15,hobhouse,There are obviously two reasons for this latter requirement .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,119,102,15,hobhouse,The first is so that any such person shall be bound by the order .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,120,103,15,hobhouse,The second is so that any such person shall have the opportunity to apply to have the order discharged or varied .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,121,104,15,hobhouse,This was made explicit by RSC O .115 rules 4 and 5 which provide for an inter partes hearing and applications to discharge or vary the ex parte order .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,122,105,15,hobhouse,The judge may also under s .8 ( 6 ) appoint a receiver to take possession of realisable property subject to a restraint order .,BACKGROUND,010,NONE,NONE,NONE
1.34,21,123,106,15,hobhouse,The provisions in sections 9 and 10 for making a charging order follow a similar scheme .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,124,107,15,hobhouse,"However , here , a distinction is made between the realisable property and the defendant 's or donee 's interest in it and the charge applies only to the interest .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,125,108,15,hobhouse,The question whether it should be a condition of the charging order that notice be given to any other person holding an interest in the property is left along with the question of the other terms of the order to the judge in chambers .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,127,109,16,hobhouse,The second type of power conferred upon the High Court is directed to realising the value of realisable property and applying the proceeds so that the sum payable under the confiscation order can be fully discharged .,BACKGROUND,010,NONE,NONE,NONE
1.34,21,128,110,16,hobhouse,This is achieved through a receiver appointed by the High Court under s .11 .,BACKGROUND,010,NONE,NONE,NONE
1.34,21,129,111,16,hobhouse,"The drafting of s .11 and the associated sections 12 and 13 acknowledge that others besides the defendant and the donee of a gift caught by the Act may have an interest in the relevant property and that , whilst the receiver is given the power to take possession of the relevant property and realise its value , the order does not override or confiscate the interests of others in the value of that property .",BACKGROUND,010,NONE,NONE,NONE
1.34,21,130,112,16,hobhouse,"S .13 ( 4 ) expressly provides that the powers shall be exercised with a view to allowing any person , other than the defendant or the recipient of a gift caught by the Act , "" to retain or recover the value of any property held by him "" .",BACKGROUND,010,NONE,NONE,NONE
1.34,21,131,113,16,hobhouse,"This would be implicit even in the absence of an express provision since the confiscation order only applies to the convicted defendant and , indirectly through such defendant , donees caught by the Act .",FRAMING,NONE,NONE,NONE,NONE
1.34,21,132,114,16,hobhouse,To apply it so as to confiscate the property of innocent third parties would be not only exorbitant but also outside the purpose of the Act .,FRAMING,NONE,NONE,NONE,NONE
1.34,21,133,115,16,hobhouse,Any such confiscation would now also raise Human Rights issues .,FRAMING,NONE,NONE,NONE,NONE
1.34,21,134,116,16,hobhouse,Sections 11 and 12 support this scheme by providing for others to make representations to the High Court .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,135,117,16,hobhouse,S .11 ( 8 ) is expressed in mandatory terms :,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,135,118,16.5,hobhouse,""" The court shall not inrespectof any property exercise the powers conferred by subsection ( 3 ) ( a ) , ( 5 ) or ( 6 ) above unless a reasonable opportunity has been given for persons holding an interest in the property to make representations to the court . """,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,136,119,16.5,hobhouse,"The "" court "" which has the powers referred to is the High Court : see subsection ( 1 ) .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,137,120,16.5,hobhouse,The respondents before your Lordships surprisingly sought to argue that in subsection ( 8 ) the court to which such persons were to have a reasonable opportunity to make representations was the Crown Court not the High Court .,PROCEEDINGS,NONE,NONE,NONE,NONE
1.34,21,138,121,16.5,hobhouse,This argument had been advanced in the Court of Appeal and rightly rejected by Tuckey LJ ( [ 2000 ] 1 WLR at p 1100G ) .,PROCEEDINGS,NONE,NONE,NONE,NONE
1.34,21,139,122,16.5,hobhouse,The relevant court is clearly the High Court seised of the enforcement proceedings .,DISPOSAL,NONE,NONE,NONE,NONE
1.34,21,140,123,16.5,hobhouse,The person entitled to make representations is any person holding any interest in relevant property .,BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,141,124,16.5,hobhouse,The High Court must be prepared to hear representations from any such person ( s .11 ( 8 ) ) and allow him to retain or recover the value of his interest in the property ( s .13 ( 4 ) ) .,BACKGROUND,010,NONE,NONE,NONE
1.34,21,142,125,16.5,hobhouse,"Again , this requirement of the Act has been carried through into RSC Order 115 : rule 8 ( 1 ) applies ( inter alia ) rules 4 and 5 to the exercise of the powers under s .11 .",BACKGROUND,NONE,NONE,NONE,NONE
1.34,21,144,126,17,hobhouse,The scheme of the Act is thus to enable the monetary order made against the convicted defendant to be enforced by effecting recovery from the defendant 's property including property which he has given away during the six year period .,BACKGROUND,004,NONE,NONE,NONE
1.34,21,145,127,17,hobhouse,This extension of the statutory powers takes into account the obvious possibility that those engaging in drug trafficking may transfer their wealth to others in order to try and frustrate the attempts of the authorities to recover them but without affecting the trafficker 's expectation that he will ultimately be able to benefit from the proceeds of his trafficking .,FRAMING,NONE,NONE,NONE,NONE
